split,task,seed,episode,method,selected_tokens,critical_tokens,task_success,critical_event_recall,wasted_attention,compute_cost,latency_violation,safety_violation,physical_regret,calibration_error
combined_hard_shift,cluttered_pick_hidden_support,2,32,minus_safety_hazard_term,4,7,1.00000,0.57143,0.00000,3.59263,0.00000,0.00000,0.11353,0.16979
combined_hard_shift,cluttered_pick_hidden_support,2,32,token_salience_only_budget,3,7,0.00000,0.14286,0.66667,3.24386,0.00000,0.00000,0.52361,0.09649
combined_hard_shift,cluttered_pick_hidden_support,2,32,uncertainty_only_budget,4,7,0.00000,0.28571,0.50000,3.70256,1.00000,0.00000,0.52078,0.06273
combined_hard_shift,cluttered_pick_hidden_support,2,33,full_embodied_consequence_budgeting,4,6,1.00000,0.66667,0.00000,3.23180,0.00000,0.00000,0.07169,0.19737
combined_hard_shift,cluttered_pick_hidden_support,2,33,minus_physical_consequence_estimator,4,6,1.00000,0.33333,0.50000,3.27526,0.00000,0.00000,0.43614,0.11272
combined_hard_shift,cluttered_pick_hidden_support,2,33,minus_action_critical_contact_map,4,6,0.00000,0.66667,0.00000,3.17987,0.00000,0.00000,0.13147,0.18315
combined_hard_shift,cluttered_pick_hidden_support,2,33,minus_compute_latency_constraint,4,6,1.00000,0.66667,0.00000,3.23180,0.00000,1.00000,0.07169,0.19737
combined_hard_shift,cluttered_pick_hidden_support,2,33,minus_safety_hazard_term,4,6,1.00000,0.66667,0.00000,3.23180,0.00000,0.00000,0.07169,0.19737
combined_hard_shift,cluttered_pick_hidden_support,2,33,token_salience_only_budget,3,6,0.00000,0.00000,1.00000,3.76335,1.00000,0.00000,0.69953,0.00000
combined_hard_shift,cluttered_pick_hidden_support,2,33,uncertainty_only_budget,4,6,1.00000,0.33333,0.50000,3.54516,0.00000,0.00000,0.35797,0.11772
combined_hard_shift,cluttered_pick_hidden_support,2,34,full_embodied_consequence_budgeting,4,5,1.00000,0.80000,0.00000,3.59629,0.00000,0.00000,0.06379,0.17415
combined_hard_shift,cluttered_pick_hidden_support,2,34,minus_physical_consequence_estimator,3,5,1.00000,0.00000,1.00000,3.47969,0.00000,0.00000,0.65013,0.05654
combined_hard_shift,cluttered_pick_hidden_support,2,34,minus_action_critical_contact_map,4,5,1.00000,0.60000,0.25000,3.76278,1.00000,0.00000,0.15173,0.15045
combined_hard_shift,cluttered_pick_hidden_support,2,34,minus_compute_latency_constraint,4,5,1.00000,0.80000,0.00000,3.75913,1.00000,0.00000,0.03987,0.16409
combined_hard_shift,cluttered_pick_hidden_support,2,34,minus_safety_hazard_term,4,5,1.00000,0.60000,0.25000,3.68953,0.00000,0.00000,0.11407,0.16580
combined_hard_shift,cluttered_pick_hidden_support,2,34,token_salience_only_budget,4,5,0.00000,0.00000,1.00000,3.63056,0.00000,0.00000,0.74652,0.03412
combined_hard_shift,cluttered_pick_hidden_support,2,34,uncertainty_only_budget,3,5,0.00000,0.00000,1.00000,3.58287,0.00000,0.00000,0.57517,0.06656
combined_hard_shift,cluttered_pick_hidden_support,2,35,full_embodied_consequence_budgeting,4,6,1.00000,0.66667,0.00000,3.54954,0.00000,0.00000,0.09110,0.16812
combined_hard_shift,cluttered_pick_hidden_support,2,35,minus_physical_consequence_estimator,3,6,0.00000,0.16667,0.66667,3.38431,0.00000,0.00000,0.35401,0.11840
combined_hard_shift,cluttered_pick_hidden_support,2,35,minus_action_critical_contact_map,4,6,0.00000,0.50000,0.25000,3.83292,1.00000,0.00000,0.14711,0.14235
combined_hard_shift,cluttered_pick_hidden_support,2,35,minus_compute_latency_constraint,3,6,1.00000,0.50000,0.00000,3.30031,0.00000,0.00000,0.11705,0.18480
combined_hard_shift,cluttered_pick_hidden_support,2,35,minus_safety_hazard_term,4,6,0.00000,0.66667,0.00000,3.54954,0.00000,1.00000,0.09110,0.16812
combined_hard_shift,cluttered_pick_hidden_support,2,35,token_salience_only_budget,3,6,0.00000,0.00000,1.00000,3.31192,0.00000,0.00000,0.62310,0.05835
combined_hard_shift,cluttered_pick_hidden_support,2,35,uncertainty_only_budget,4,6,1.00000,0.16667,0.75000,3.84688,1.00000,1.00000,0.45915,0.06183
combined_hard_shift,cluttered_pick_hidden_support,2,36,full_embodied_consequence_budgeting,3,7,1.00000,0.42857,0.00000,3.22381,0.00000,0.00000,0.15898,0.18577
combined_hard_shift,cluttered_pick_hidden_support,2,36,minus_physical_consequence_estimator,3,7,0.00000,0.28571,0.33333,3.36850,0.00000,0.00000,0.27806,0.14640
combined_hard_shift,cluttered_pick_hidden_support,2,36,minus_action_critical_contact_map,3,7,1.00000,0.42857,0.00000,3.22381,0.00000,0.00000,0.15898,0.18577
combined_hard_shift,cluttered_pick_hidden_support,2,36,minus_compute_latency_constraint,3,7,1.00000,0.42857,0.00000,3.22381,0.00000,0.00000,0.15898,0.18577
combined_hard_shift,cluttered_pick_hidden_support,2,36,minus_safety_hazard_term,3,7,0.00000,0.42857,0.00000,3.34247,0.00000,0.00000,0.15412,0.17622
combined_hard_shift,cluttered_pick_hidden_support,2,36,token_salience_only_budget,3,7,0.00000,0.00000,1.00000,3.14888,0.00000,0.00000,0.94889,0.01378
combined_hard_shift,cluttered_pick_hidden_support,2,36,uncertainty_only_budget,3,7,0.00000,0.14286,0.66667,3.33514,0.00000,0.00000,0.44212,0.10633
combined_hard_shift,cluttered_pick_hidden_support,2,37,full_embodied_consequence_budgeting,4,11,1.00000,0.36364,0.00000,3.71568,1.00000,0.00000,0.14555,0.17172
combined_hard_shift,cluttered_pick_hidden_support,2,37,minus_physical_consequence_estimator,3,11,1.00000,0.18182,0.33333,3.06788,0.00000,1.00000,0.43748,0.13124
combined_hard_shift,cluttered_pick_hidden_support,2,37,minus_action_critical_contact_map,4,11,0.00000,0.36364,0.00000,3.73079,1.00000,0.00000,0.16579,0.16722
combined_hard_shift,cluttered_pick_hidden_support,2,37,minus_compute_latency_constraint,3,11,0.00000,0.27273,0.00000,3.27495,0.00000,0.00000,0.17072,0.19028
combined_hard_shift,cluttered_pick_hidden_support,2,37,minus_safety_hazard_term,4,11,1.00000,0.36364,0.00000,3.84503,1.00000,0.00000,0.15064,0.16509
combined_hard_shift,cluttered_pick_hidden_support,2,37,token_salience_only_budget,3,11,0.00000,0.09091,0.66667,3.18384,0.00000,0.00000,0.62529,0.08943
combined_hard_shift,cluttered_pick_hidden_support,2,37,uncertainty_only_budget,3,11,1.00000,0.27273,0.00000,3.59132,0.00000,0.00000,0.31524,0.14116
combined_hard_shift,cluttered_pick_hidden_support,2,38,full_embodied_consequence_budgeting,4,7,1.00000,0.57143,0.00000,3.38733,0.00000,1.00000,0.09732,0.18037
combined_hard_shift,cluttered_pick_hidden_support,2,38,minus_physical_consequence_estimator,4,7,0.00000,0.42857,0.25000,3.75260,1.00000,0.00000,0.28875,0.11531
combined_hard_shift,cluttered_pick_hidden_support,2,38,minus_action_critical_contact_map,4,7,1.00000,0.57143,0.00000,3.38733,0.00000,0.00000,0.09732,0.18037
combined_hard_shift,cluttered_pick_hidden_support,2,38,minus_compute_latency_constraint,4,7,1.00000,0.57143,0.00000,3.38733,0.00000,0.00000,0.09732,0.18037
combined_hard_shift,cluttered_pick_hidden_support,2,38,minus_safety_hazard_term,4,7,1.00000,0.57143,0.00000,3.38733,0.00000,1.00000,0.09732,0.18037
combined_hard_shift,cluttered_pick_hidden_support,2,38,token_salience_only_budget,4,7,0.00000,0.00000,1.00000,3.75424,1.00000,1.00000,0.68127,0.00000
combined_hard_shift,cluttered_pick_hidden_support,2,38,uncertainty_only_budget,4,7,1.00000,0.28571,0.50000,3.80519,1.00000,0.00000,0.43597,0.07434
combined_hard_shift,cluttered_pick_hidden_support,2,39,full_embodied_consequence_budgeting,4,5,0.00000,0.60000,0.25000,3.81517,1.00000,0.00000,0.08810,0.13400
combined_hard_shift,cluttered_pick_hidden_support,2,39,minus_physical_consequence_estimator,3,5,1.00000,0.40000,0.33333,3.09785,0.00000,0.00000,0.33378,0.09707
combined_hard_shift,cluttered_pick_hidden_support,2,39,minus_action_critical_contact_map,4,5,1.00000,0.60000,0.25000,3.81517,1.00000,0.00000,0.08810,0.13400
combined_hard_shift,cluttered_pick_hidden_support,2,39,minus_compute_latency_constraint,4,5,0.00000,0.60000,0.25000,3.81517,1.00000,1.00000,0.08810,0.13400
combined_hard_shift,cluttered_pick_hidden_support,2,39,minus_safety_hazard_term,3,5,1.00000,0.60000,0.00000,3.29927,0.00000,1.00000,0.09221,0.17791
combined_hard_shift,cluttered_pick_hidden_support,2,39,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.74567,1.00000,0.00000,0.69555,0.00000
combined_hard_shift,cluttered_pick_hidden_support,2,39,uncertainty_only_budget,3,5,1.00000,0.40000,0.33333,3.55436,0.00000,1.00000,0.24944,0.10954
combined_hard_shift,cluttered_pick_hidden_support,2,40,full_embodied_consequence_budgeting,3,9,0.00000,0.33333,0.00000,3.25493,0.00000,0.00000,0.15653,0.19718
combined_hard_shift,cluttered_pick_hidden_support,2,40,minus_physical_consequence_estimator,3,9,1.00000,0.11111,0.66667,3.51529,0.00000,0.00000,0.48099,0.11292
combined_hard_shift,cluttered_pick_hidden_support,2,40,minus_action_critical_contact_map,3,9,1.00000,0.33333,0.00000,3.25493,0.00000,0.00000,0.15653,0.19718
combined_hard_shift,cluttered_pick_hidden_support,2,40,minus_compute_latency_constraint,3,9,0.00000,0.33333,0.00000,3.25493,0.00000,1.00000,0.15653,0.19718
combined_hard_shift,cluttered_pick_hidden_support,2,40,minus_safety_hazard_term,4,9,1.00000,0.33333,0.25000,3.77595,1.00000,0.00000,0.28579,0.13880
combined_hard_shift,cluttered_pick_hidden_support,2,40,token_salience_only_budget,4,9,0.00000,0.00000,1.00000,3.72425,1.00000,0.00000,0.73406,0.00000
combined_hard_shift,cluttered_pick_hidden_support,2,40,uncertainty_only_budget,3,9,1.00000,0.11111,0.66667,3.51529,0.00000,0.00000,0.48099,0.11292
combined_hard_shift,cluttered_pick_hidden_support,2,41,full_embodied_consequence_budgeting,3,5,1.00000,0.60000,0.00000,3.53971,0.00000,0.00000,0.08313,0.18187
combined_hard_shift,cluttered_pick_hidden_support,2,41,minus_physical_consequence_estimator,4,5,0.00000,0.00000,1.00000,3.77301,1.00000,0.00000,0.61715,0.00000
combined_hard_shift,cluttered_pick_hidden_support,2,41,minus_action_critical_contact_map,3,5,0.00000,0.40000,0.33333,3.69334,0.00000,0.00000,0.18912,0.15824
combined_hard_shift,cluttered_pick_hidden_support,2,41,minus_compute_latency_constraint,3,5,1.00000,0.60000,0.00000,3.62950,0.00000,1.00000,0.09358,0.17220
combined_hard_shift,cluttered_pick_hidden_support,2,41,minus_safety_hazard_term,3,5,1.00000,0.60000,0.00000,3.62950,0.00000,0.00000,0.09358,0.17220
combined_hard_shift,cluttered_pick_hidden_support,2,41,token_salience_only_budget,4,5,0.00000,0.00000,1.00000,3.79618,1.00000,0.00000,0.75950,0.00000
combined_hard_shift,cluttered_pick_hidden_support,2,41,uncertainty_only_budget,3,5,0.00000,0.20000,0.66667,3.62997,0.00000,0.00000,0.42230,0.10806
combined_hard_shift,mobile_manip_fragile_obstacles,2,0,full_embodied_consequence_budgeting,4,3,1.00000,1.00000,0.25000,3.65907,1.00000,0.00000,0.00000,0.12348
combined_hard_shift,mobile_manip_fragile_obstacles,2,0,minus_physical_consequence_estimator,3,3,0.00000,0.00000,1.00000,3.15392,0.00000,0.00000,0.63997,0.03890
combined_hard_shift,mobile_manip_fragile_obstacles,2,0,minus_action_critical_contact_map,4,3,1.00000,1.00000,0.25000,3.65907,1.00000,0.00000,0.00000,0.12348
combined_hard_shift,mobile_manip_fragile_obstacles,2,0,minus_compute_latency_constraint,4,3,1.00000,1.00000,0.25000,3.65907,1.00000,0.00000,0.00000,0.12348
combined_hard_shift,mobile_manip_fragile_obstacles,2,0,minus_safety_hazard_term,4,3,1.00000,1.00000,0.25000,3.65907,1.00000,0.00000,0.00000,0.12348
combined_hard_shift,mobile_manip_fragile_obstacles,2,0,token_salience_only_budget,4,3,0.00000,0.00000,1.00000,3.68263,1.00000,1.00000,0.72314,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,2,0,uncertainty_only_budget,3,3,0.00000,0.33333,0.66667,3.34290,0.00000,1.00000,0.39270,0.08930
combined_hard_shift,mobile_manip_fragile_obstacles,2,1,full_embodied_consequence_budgeting,3,4,1.00000,0.75000,0.00000,3.27564,0.00000,0.00000,0.05460,0.16889
combined_hard_shift,mobile_manip_fragile_obstacles,2,1,minus_physical_consequence_estimator,3,4,0.00000,0.00000,1.00000,3.52368,0.00000,1.00000,0.56879,0.05289
combined_hard_shift,mobile_manip_fragile_obstacles,2,1,minus_action_critical_contact_map,3,4,0.00000,0.50000,0.33333,3.45244,0.00000,0.00000,0.13201,0.14737
combined_hard_shift,mobile_manip_fragile_obstacles,2,1,minus_compute_latency_constraint,3,4,1.00000,0.75000,0.00000,3.27564,0.00000,0.00000,0.05460,0.16889
combined_hard_shift,mobile_manip_fragile_obstacles,2,1,minus_safety_hazard_term,3,4,1.00000,0.75000,0.00000,3.17658,0.00000,0.00000,0.05231,0.16082
combined_hard_shift,mobile_manip_fragile_obstacles,2,1,token_salience_only_budget,3,4,0.00000,0.00000,1.00000,3.13463,0.00000,0.00000,0.63724,0.05364
combined_hard_shift,mobile_manip_fragile_obstacles,2,1,uncertainty_only_budget,3,4,0.00000,0.00000,1.00000,3.55082,1.00000,0.00000,0.54798,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,2,2,full_embodied_consequence_budgeting,4,1,1.00000,1.00000,0.75000,3.54820,1.00000,0.00000,0.01631,0.09196
combined_hard_shift,mobile_manip_fragile_obstacles,2,2,minus_physical_consequence_estimator,3,1,0.00000,0.00000,1.00000,3.12940,0.00000,0.00000,0.45716,0.05936
combined_hard_shift,mobile_manip_fragile_obstacles,2,2,minus_action_critical_contact_map,4,1,1.00000,1.00000,0.75000,3.59951,1.00000,0.00000,0.03303,0.08722
combined_hard_shift,mobile_manip_fragile_obstacles,2,2,minus_compute_latency_constraint,4,1,0.00000,1.00000,0.75000,3.64039,1.00000,0.00000,0.00000,0.09180
combined_hard_shift,mobile_manip_fragile_obstacles,2,2,minus_safety_hazard_term,4,1,1.00000,1.00000,0.75000,3.64039,1.00000,0.00000,0.00000,0.09180
combined_hard_shift,mobile_manip_fragile_obstacles,2,2,token_salience_only_budget,3,1,0.00000,0.00000,1.00000,3.22044,0.00000,1.00000,0.58150,0.03392
combined_hard_shift,mobile_manip_fragile_obstacles,2,2,uncertainty_only_budget,3,1,0.00000,0.00000,1.00000,3.18602,0.00000,0.00000,0.46723,0.05564
combined_hard_shift,mobile_manip_fragile_obstacles,2,3,full_embodied_consequence_budgeting,4,5,1.00000,0.60000,0.25000,3.46284,0.00000,0.00000,0.09022,0.13955
combined_hard_shift,mobile_manip_fragile_obstacles,2,3,minus_physical_consequence_estimator,3,5,0.00000,0.00000,1.00000,3.29502,0.00000,0.00000,0.69727,0.01958
combined_hard_shift,mobile_manip_fragile_obstacles,2,3,minus_action_critical_contact_map,4,5,1.00000,0.60000,0.25000,3.42855,0.00000,0.00000,0.13907,0.12310
combined_hard_shift,mobile_manip_fragile_obstacles,2,3,minus_compute_latency_constraint,4,5,1.00000,0.60000,0.25000,3.46284,0.00000,0.00000,0.09022,0.13955
combined_hard_shift,mobile_manip_fragile_obstacles,2,3,minus_safety_hazard_term,4,5,1.00000,0.60000,0.25000,3.46284,0.00000,1.00000,0.09022,0.13955
combined_hard_shift,mobile_manip_fragile_obstacles,2,3,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.49759,0.00000,1.00000,0.79583,0.00497
combined_hard_shift,mobile_manip_fragile_obstacles,2,3,uncertainty_only_budget,4,5,0.00000,0.20000,0.75000,3.67438,1.00000,1.00000,0.40411,0.04917
combined_hard_shift,mobile_manip_fragile_obstacles,2,4,full_embodied_consequence_budgeting,4,6,1.00000,0.66667,0.00000,3.28031,0.00000,0.00000,0.07465,0.17193
combined_hard_shift,mobile_manip_fragile_obstacles,2,4,minus_physical_consequence_estimator,3,6,0.00000,0.16667,0.66667,3.39439,0.00000,0.00000,0.55194,0.05012
combined_hard_shift,mobile_manip_fragile_obstacles,2,4,minus_action_critical_contact_map,4,6,1.00000,0.66667,0.00000,3.43574,0.00000,0.00000,0.09567,0.16177
combined_hard_shift,mobile_manip_fragile_obstacles,2,4,minus_compute_latency_constraint,4,6,1.00000,0.66667,0.00000,3.67873,1.00000,1.00000,0.07540,0.14862
combined_hard_shift,mobile_manip_fragile_obstacles,2,4,minus_safety_hazard_term,4,6,0.00000,0.66667,0.00000,3.67873,1.00000,0.00000,0.07540,0.14862
combined_hard_shift,mobile_manip_fragile_obstacles,2,4,token_salience_only_budget,4,6,0.00000,0.00000,1.00000,3.57506,1.00000,0.00000,0.91631,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,2,4,uncertainty_only_budget,3,6,0.00000,0.16667,0.66667,3.23026,0.00000,0.00000,0.57787,0.05097
combined_hard_shift,mobile_manip_fragile_obstacles,2,5,full_embodied_consequence_budgeting,3,6,1.00000,0.50000,0.00000,3.21364,0.00000,0.00000,0.11357,0.17677
combined_hard_shift,mobile_manip_fragile_obstacles,2,5,minus_physical_consequence_estimator,3,6,1.00000,0.33333,0.33333,3.57228,1.00000,0.00000,0.38988,0.08378
combined_hard_shift,mobile_manip_fragile_obstacles,2,5,minus_action_critical_contact_map,3,6,1.00000,0.50000,0.00000,3.21364,0.00000,0.00000,0.11357,0.17677
combined_hard_shift,mobile_manip_fragile_obstacles,2,5,minus_compute_latency_constraint,3,6,0.00000,0.50000,0.00000,3.21364,0.00000,0.00000,0.11357,0.17677
combined_hard_shift,mobile_manip_fragile_obstacles,2,5,minus_safety_hazard_term,3,6,1.00000,0.50000,0.00000,3.20973,0.00000,0.00000,0.12945,0.16882
combined_hard_shift,mobile_manip_fragile_obstacles,2,5,token_salience_only_budget,3,6,0.00000,0.00000,1.00000,3.31781,0.00000,0.00000,0.75244,0.02696
combined_hard_shift,mobile_manip_fragile_obstacles,2,5,uncertainty_only_budget,3,6,0.00000,0.33333,0.33333,3.38112,0.00000,0.00000,0.34800,0.11181
combined_hard_shift,mobile_manip_fragile_obstacles,2,6,full_embodied_consequence_budgeting,4,9,0.00000,0.44444,0.00000,3.60143,1.00000,1.00000,0.12517,0.13809
combined_hard_shift,mobile_manip_fragile_obstacles,2,6,minus_physical_consequence_estimator,4,9,0.00000,0.22222,0.50000,3.62798,1.00000,0.00000,0.42012,0.07484
combined_hard_shift,mobile_manip_fragile_obstacles,2,6,minus_action_critical_contact_map,3,9,1.00000,0.33333,0.00000,3.07797,0.00000,0.00000,0.22679,0.14464
combined_hard_shift,mobile_manip_fragile_obstacles,2,6,minus_compute_latency_constraint,4,9,1.00000,0.44444,0.00000,3.60143,1.00000,0.00000,0.12517,0.13809
combined_hard_shift,mobile_manip_fragile_obstacles,2,6,minus_safety_hazard_term,4,9,0.00000,0.33333,0.25000,3.59351,1.00000,0.00000,0.23637,0.11165
combined_hard_shift,mobile_manip_fragile_obstacles,2,6,token_salience_only_budget,4,9,1.00000,0.00000,1.00000,3.49337,0.00000,1.00000,0.64558,0.03600
combined_hard_shift,mobile_manip_fragile_obstacles,2,6,uncertainty_only_budget,3,9,0.00000,0.22222,0.33333,3.16231,0.00000,0.00000,0.42589,0.10278
combined_hard_shift,mobile_manip_fragile_obstacles,2,7,full_embodied_consequence_budgeting,3,3,1.00000,1.00000,0.00000,3.29298,0.00000,0.00000,0.00000,0.08000
combined_hard_shift,mobile_manip_fragile_obstacles,2,7,minus_physical_consequence_estimator,3,3,0.00000,0.33333,0.66667,3.09978,0.00000,0.00000,0.39302,0.09202
combined_hard_shift,mobile_manip_fragile_obstacles,2,7,minus_action_critical_contact_map,3,3,1.00000,0.66667,0.33333,3.02640,0.00000,0.00000,0.09996,0.14818
combined_hard_shift,mobile_manip_fragile_obstacles,2,7,minus_compute_latency_constraint,3,3,1.00000,1.00000,0.00000,3.29298,0.00000,0.00000,0.00000,0.08000
combined_hard_shift,mobile_manip_fragile_obstacles,2,7,minus_safety_hazard_term,4,3,0.00000,0.66667,0.50000,3.53453,0.00000,0.00000,0.14439,0.10937
combined_hard_shift,mobile_manip_fragile_obstacles,2,7,token_salience_only_budget,3,3,0.00000,0.00000,1.00000,3.19503,0.00000,1.00000,0.69102,0.03166
combined_hard_shift,mobile_manip_fragile_obstacles,2,7,uncertainty_only_budget,3,3,0.00000,0.00000,1.00000,3.07132,0.00000,0.00000,0.61755,0.04905
combined_hard_shift,mobile_manip_fragile_obstacles,2,8,full_embodied_consequence_budgeting,4,7,0.00000,0.42857,0.25000,3.61193,1.00000,0.00000,0.12801,0.13704
combined_hard_shift,mobile_manip_fragile_obstacles,2,8,minus_physical_consequence_estimator,4,7,0.00000,0.28571,0.50000,3.53008,0.00000,0.00000,0.31926,0.10538
combined_hard_shift,mobile_manip_fragile_obstacles,2,8,minus_action_critical_contact_map,4,7,1.00000,0.42857,0.25000,3.61193,1.00000,0.00000,0.12801,0.13704
combined_hard_shift,mobile_manip_fragile_obstacles,2,8,minus_compute_latency_constraint,4,7,0.00000,0.42857,0.25000,3.61193,1.00000,0.00000,0.12801,0.13704
combined_hard_shift,mobile_manip_fragile_obstacles,2,8,minus_safety_hazard_term,4,7,0.00000,0.42857,0.25000,3.66045,1.00000,0.00000,0.23469,0.11054
combined_hard_shift,mobile_manip_fragile_obstacles,2,8,token_salience_only_budget,3,7,0.00000,0.00000,1.00000,3.17160,0.00000,1.00000,0.83214,0.01041
combined_hard_shift,mobile_manip_fragile_obstacles,2,8,uncertainty_only_budget,3,7,0.00000,0.14286,0.66667,3.25484,0.00000,1.00000,0.62274,0.05128
combined_hard_shift,mobile_manip_fragile_obstacles,2,9,full_embodied_consequence_budgeting,4,5,1.00000,0.60000,0.25000,3.66889,1.00000,0.00000,0.18325,0.11850
combined_hard_shift,mobile_manip_fragile_obstacles,2,9,minus_physical_consequence_estimator,3,5,0.00000,0.40000,0.33333,3.10507,0.00000,0.00000,0.43041,0.07876
combined_hard_shift,mobile_manip_fragile_obstacles,2,9,minus_action_critical_contact_map,4,5,0.00000,0.60000,0.25000,3.66889,1.00000,1.00000,0.18325,0.11850
combined_hard_shift,mobile_manip_fragile_obstacles,2,9,minus_compute_latency_constraint,4,5,1.00000,0.60000,0.25000,3.66889,1.00000,0.00000,0.18325,0.11850
combined_hard_shift,mobile_manip_fragile_obstacles,2,9,minus_safety_hazard_term,4,5,1.00000,0.60000,0.25000,3.66889,1.00000,0.00000,0.18325,0.11850
combined_hard_shift,mobile_manip_fragile_obstacles,2,9,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.58829,1.00000,1.00000,0.93869,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,2,9,uncertainty_only_budget,3,5,0.00000,0.40000,0.33333,3.34506,0.00000,0.00000,0.31200,0.09938
combined_hard_shift,mobile_manip_fragile_obstacles,2,10,full_embodied_consequence_budgeting,4,9,1.00000,0.44444,0.00000,3.43810,0.00000,0.00000,0.12549,0.17229
combined_hard_shift,mobile_manip_fragile_obstacles,2,10,minus_physical_consequence_estimator,4,9,0.00000,0.11111,0.75000,3.61349,1.00000,0.00000,0.58230,0.04264
combined_hard_shift,mobile_manip_fragile_obstacles,2,10,minus_action_critical_contact_map,4,9,0.00000,0.44444,0.00000,3.43810,0.00000,0.00000,0.12549,0.17229
combined_hard_shift,mobile_manip_fragile_obstacles,2,10,minus_compute_latency_constraint,4,9,1.00000,0.44444,0.00000,3.43810,0.00000,0.00000,0.12549,0.17229
combined_hard_shift,mobile_manip_fragile_obstacles,2,10,minus_safety_hazard_term,4,9,1.00000,0.44444,0.00000,3.66564,1.00000,0.00000,0.12750,0.15081
combined_hard_shift,mobile_manip_fragile_obstacles,2,10,token_salience_only_budget,4,9,0.00000,0.00000,1.00000,3.61055,1.00000,0.00000,0.70577,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,2,10,uncertainty_only_budget,3,9,0.00000,0.22222,0.33333,3.50388,0.00000,1.00000,0.46725,0.08021
combined_hard_shift,mobile_manip_fragile_obstacles,2,11,full_embodied_consequence_budgeting,3,7,0.00000,0.42857,0.00000,3.02164,0.00000,0.00000,0.12414,0.17729
combined_hard_shift,mobile_manip_fragile_obstacles,2,11,minus_physical_consequence_estimator,3,7,0.00000,0.00000,1.00000,2.98807,0.00000,1.00000,0.58427,0.06977
combined_hard_shift,mobile_manip_fragile_obstacles,2,11,minus_action_critical_contact_map,3,7,0.00000,0.28571,0.33333,3.22817,0.00000,0.00000,0.22851,0.14276
combined_hard_shift,mobile_manip_fragile_obstacles,2,11,minus_compute_latency_constraint,3,7,1.00000,0.42857,0.00000,3.02164,0.00000,0.00000,0.12414,0.17729
combined_hard_shift,mobile_manip_fragile_obstacles,2,11,minus_safety_hazard_term,3,7,0.00000,0.42857,0.00000,3.02164,0.00000,0.00000,0.12414,0.17729
combined_hard_shift,mobile_manip_fragile_obstacles,2,11,token_salience_only_budget,4,7,0.00000,0.00000,1.00000,3.62387,1.00000,0.00000,0.75373,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,2,11,uncertainty_only_budget,3,7,0.00000,0.00000,1.00000,2.98572,0.00000,1.00000,0.51803,0.08170
combined_hard_shift,mobile_manip_fragile_obstacles,2,12,full_embodied_consequence_budgeting,3,8,1.00000,0.37500,0.00000,3.04107,0.00000,0.00000,0.14864,0.17515
combined_hard_shift,mobile_manip_fragile_obstacles,2,12,minus_physical_consequence_estimator,3,8,1.00000,0.12500,0.66667,3.08303,0.00000,1.00000,0.55471,0.07842
combined_hard_shift,mobile_manip_fragile_obstacles,2,12,minus_action_critical_contact_map,3,8,1.00000,0.37500,0.00000,3.04107,0.00000,1.00000,0.14864,0.17515
combined_hard_shift,mobile_manip_fragile_obstacles,2,12,minus_compute_latency_constraint,3,8,0.00000,0.37500,0.00000,3.11867,0.00000,0.00000,0.14873,0.16885
combined_hard_shift,mobile_manip_fragile_obstacles,2,12,minus_safety_hazard_term,3,8,1.00000,0.37500,0.00000,2.87911,0.00000,0.00000,0.16310,0.16546
combined_hard_shift,mobile_manip_fragile_obstacles,2,12,token_salience_only_budget,3,8,0.00000,0.00000,1.00000,3.20654,0.00000,0.00000,0.91503,0.00475
combined_hard_shift,mobile_manip_fragile_obstacles,2,12,uncertainty_only_budget,3,8,1.00000,0.12500,0.66667,3.23417,0.00000,1.00000,0.61813,0.06192
combined_hard_shift,mobile_manip_fragile_obstacles,2,13,full_embodied_consequence_budgeting,3,5,1.00000,0.60000,0.00000,2.98927,0.00000,0.00000,0.09841,0.17340
combined_hard_shift,mobile_manip_fragile_obstacles,2,13,minus_physical_consequence_estimator,3,5,1.00000,0.20000,0.66667,3.07763,0.00000,1.00000,0.35691,0.11898
combined_hard_shift,mobile_manip_fragile_obstacles,2,13,minus_action_critical_contact_map,3,5,1.00000,0.40000,0.33333,3.03621,0.00000,0.00000,0.21492,0.15003
combined_hard_shift,mobile_manip_fragile_obstacles,2,13,minus_compute_latency_constraint,3,5,1.00000,0.60000,0.00000,2.98927,0.00000,0.00000,0.09841,0.17340
combined_hard_shift,mobile_manip_fragile_obstacles,2,13,minus_safety_hazard_term,3,5,1.00000,0.60000,0.00000,2.98927,0.00000,0.00000,0.09841,0.17340
combined_hard_shift,mobile_manip_fragile_obstacles,2,13,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.38932,0.00000,0.00000,0.88937,0.00225
combined_hard_shift,mobile_manip_fragile_obstacles,2,13,uncertainty_only_budget,3,5,0.00000,0.20000,0.66667,3.26103,0.00000,0.00000,0.55880,0.06567
